,row,column,Dose,cell_no,GFP_in_cytoplasm,GFP_in_nucleus,GFP_nuc_to_cyto_ratio
3252,E,10,40.0,28,93.92655367231639,133.125,1.4173308270676692
3253,E,10,40.0,29,54.1875,0.0,0.0
3254,E,10,40.0,30,82.81987577639751,138.5068493150685,1.6723865861501448
3255,E,10,40.0,31,61.527472527472526,0.0,0.0
3256,E,10,40.0,32,60.84347826086957,113.47560975609755,1.8650414637632153
3257,E,10,40.0,33,36.45812807881774,0.0,0.0
3258,E,10,40.0,34,47.23076923076923,0.0,0.0
3259,E,10,40.0,35,68.76712328767124,99.28571428571429,1.4437962435970404
3260,E,10,40.0,36,66.15483870967742,100.1,1.513116832455627
3261,E,10,40.0,37,71.01718213058419,116.94444444444444,1.6467063453659796
3262,E,10,40.0,38,46.80225988700565,144.87614678899084,3.095494686341306
3263,E,10,40.0,39,29.102941176470587,0.0,0.0
3264,E,10,40.0,40,67.59633027522936,94.34328358208955,1.3956864699304778
3265,E,10,40.0,41,79.10887096774194,112.51162790697674,1.422237816449882
3266,E,10,40.0,42,41.204081632653065,0.0,0.0
3267,E,10,40.0,43,47.60424028268551,0.0,0.0
3268,E,10,40.0,44,35.57142857142857,0.0,0.0
3269,E,10,40.0,45,59.8,0.0,0.0
3270,E,10,40.0,46,67.0954356846473,113.11458333333333,1.6858759791795506
3271,E,10,40.0,47,77.5,0.0,0.0
3272,E,10,40.0,48,39.2639405204461,151.55701754385964,3.859954338127082
3273,E,10,40.0,49,87.9349593495935,115.0,1.3077847633136095
3274,E,10,40.0,50,65.23762376237623,115.43307086614173,1.7694248228077578
3275,E,10,40.0,51,58.80473372781065,0.0,0.0
3276,E,10,40.0,52,74.93288590604027,110.98305084745763,1.4810993798720276
3277,E,10,40.0,53,41.127982646420826,30.0,0.7294303797468354
3278,E,10,40.0,54,62.725,0.0,0.0
3279,E,10,40.0,55,41.10212765957447,0.0,0.0
3280,E,10,40.0,56,52.83783783783784,0.0,0.0
3281,E,10,40.0,57,77.42391304347827,117.12244897959184,1.5127425671939418
3282,E,10,40.0,58,94.67555555555556,179.88235294117646,1.8999872975197025
3283,E,10,40.0,59,29.65,0.0,0.0
3284,E,10,40.0,60,38.81818181818182,184.3375796178344,4.7487432688435085
3285,E,10,40.0,61,68.14285714285714,0.0,0.0
3286,E,10,40.0,62,81.32203389830508,0.0,0.0
3287,E,10,40.0,63,38.90243902439025,0.0,0.0
3288,E,10,40.0,64,70.8913043478261,123.33333333333333,1.7397526321169374
3289,E,10,40.0,65,79.59701492537313,0.0,0.0
3290,E,10,40.0,66,51.666666666666664,0.0,0.0
3291,E,10,40.0,67,84.04,0.0,0.0
3292,E,10,40.0,68,33.08571428571429,0.0,0.0
3293,E,10,40.0,69,76.67278287461774,128.85714285714286,1.680611268119245
3294,E,10,40.0,70,32.473118279569896,0.0,0.0
3295,E,10,40.0,71,50.46153846153846,0.0,0.0
3296,E,10,40.0,72,55.034188034188034,0.0,0.0
3297,E,10,40.0,73,54.84033613445378,96.46031746031746,1.7589300915994144
3298,E,10,40.0,74,44.7962962962963,0.0,0.0
3299,E,10,40.0,75,40.84472049689441,0.0,0.0
3300,E,10,40.0,76,59.21212121212121,0.0,0.0
3301,E,10,40.0,77,50.458333333333336,0.0,0.0
3302,E,10,40.0,78,50.62798634812287,120.045197740113,2.371123293639821
3303,E,10,40.0,79,83.67948717948718,0.0,0.0
3304,E,10,40.0,80,77.37333333333333,0.0,0.0
3305,E,11,80.0,1,47.5,0.0,0.0
3306,E,11,80.0,2,65.56818181818181,0.0,0.0
3307,E,11,80.0,3,53.142857142857146,0.0,0.0
3308,E,11,80.0,4,72.91836734693878,0.0,0.0
3309,E,11,80.0,5,46.645161290322584,0.0,0.0
3310,E,11,80.0,6,47.12643678160919,0.0,0.0
3311,E,11,80.0,7,49.84444444444444,0.0,0.0
3312,E,11,80.0,8,60.0,0.0,0.0
3313,E,11,80.0,9,46.38709677419355,0.0,0.0
3314,E,11,80.0,10,47.36666666666667,0.0,0.0
3315,E,11,80.0,11,39.73684210526316,0.0,0.0
3316,E,11,80.0,12,50.96153846153846,0.0,0.0
3317,E,11,80.0,13,39.648648648648646,0.0,0.0
3318,E,11,80.0,14,42.56164383561644,0.0,0.0
3319,E,11,80.0,15,48.04545454545455,0.0,0.0
3320,E,11,80.0,16,39.53409090909091,0.0,0.0
3321,E,11,80.0,17,35.92307692307692,0.0,0.0
3322,E,11,80.0,18,37.41379310344828,0.0,0.0
3323,E,11,80.0,19,46.075,0.0,0.0
3324,E,11,80.0,20,69.46835443037975,0.0,0.0
3325,E,11,80.0,21,42.30769230769231,53.666666666666664,1.2684848484848485
3326,E,11,80.0,22,42.529411764705884,0.0,0.0
3327,E,11,80.0,23,42.97222222222222,58.378787878787875,1.3585238291120643
3328,E,11,80.0,24,53.458333333333336,0.0,0.0
3329,E,11,80.0,25,55.98795180722892,0.0,0.0
3330,E,11,80.0,26,42.73170731707317,0.0,0.0
3331,E,11,80.0,27,63.4,0.0,0.0
3332,E,11,80.0,28,45.05688622754491,171.51672862453532,3.806670699753791
3333,E,11,80.0,29,44.67625899280576,0.0,0.0
3334,E,11,80.0,30,68.58333333333333,0.0,0.0
3335,E,11,80.0,31,40.60251046025105,45.285714285714285,1.115342715816747
3336,E,11,80.0,32,71.32718894009217,109.45454545454545,1.534541695544409
3337,E,11,80.0,33,47.23529411764706,0.0,0.0
3338,E,11,80.0,34,33.77064220183486,35.0,1.0364031513175769
3339,E,11,80.0,35,47.10958904109589,82.73394495412845,1.7562017975142126
3340,E,11,80.0,36,31.01492537313433,34.0,1.0962463907603466
3341,E,11,80.0,37,41.6078431372549,0.0,0.0
3342,E,11,80.0,38,51.282296650717704,144.1908396946565,2.8117079208978546
3343,E,11,80.0,39,35.30952380952381,0.0,0.0
3344,E,11,80.0,40,30.975609756097562,0.0,0.0
3345,E,11,80.0,41,60.07692307692308,0.0,0.0
3346,E,11,80.0,42,55.95882352941177,90.97222222222223,1.6256993354123597
3347,E,11,80.0,43,25.735849056603772,0.0,0.0
3348,E,11,80.0,44,36.65693430656934,0.0,0.0
3349,E,11,80.0,45,44.06666666666667,0.0,0.0
3350,E,11,80.0,46,32.03703703703704,0.0,0.0
3351,E,11,80.0,47,44.084848484848486,0.0,0.0
3352,E,11,80.0,48,39.98863636363637,48.5,1.2128445581131002
3353,E,11,80.0,49,51.97071129707113,78.30978260869566,1.5068060577633253
3354,E,11,80.0,50,61.962732919254655,122.46987951807229,1.9765086810755452
3355,E,11,80.0,51,32.205479452054796,0.0,0.0
3356,E,11,80.0,52,58.25,0.0,0.0
3357,E,11,80.0,53,26.125,0.0,0.0
3358,E,11,80.0,54,42.776923076923076,0.0,0.0
3359,E,11,80.0,55,43.81884057971015,0.0,0.0
3360,E,11,80.0,56,61.903225806451616,0.0,0.0
3361,E,11,80.0,57,57.674418604651166,0.0,0.0
3362,E,11,80.0,58,50.5,0.0,0.0
3363,E,11,80.0,59,59.62,0.0,0.0
3364,E,11,80.0,60,59.925,0.0,0.0
3365,E,11,80.0,61,54.464285714285715,67.0,1.2301639344262294
3366,E,11,80.0,62,39.392857142857146,0.0,0.0
3367,E,11,80.0,63,32.28862973760933,0.0,0.0
3368,E,11,80.0,64,55.5,0.0,0.0
3369,E,11,80.0,65,30.955555555555556,0.0,0.0
3370,E,11,80.0,66,45.254464285714285,144.79144385026737,3.199495257222047
3371,E,11,80.0,67,37.49122807017544,0.0,0.0
3372,E,11,80.0,68,54.932203389830505,0.0,0.0
3373,E,11,80.0,69,51.11764705882353,0.0,0.0
3374,E,12,0.0,1,43.032467532467535,34.83448275862069,0.8094930352840781
3375,E,12,0.0,2,41.975553857906796,43.31818181818182,1.0319859498416628
3376,E,12,0.0,3,44.51463644948064,31.119205298013245,0.6990780511782955
3377,E,12,0.0,4,42.36530880420499,39.3130081300813,0.9279528283806411
3378,E,12,0.0,5,33.67252747252747,0.0,0.0
3379,E,12,0.0,6,53.71471471471472,41.04545454545455,0.7641379976315963
3380,E,12,0.0,7,46.48029197080292,32.48908296943232,0.6989862066667024
3381,E,12,0.0,8,49.943918426802625,47.977229601518026,0.9606220559532797
3382,E,12,0.0,9,41.894348894348894,36.375,0.868255527535042
3383,E,12,0.0,10,36.3886925795053,0.0,0.0
3384,E,12,0.0,11,56.269503546099294,35.426086956521736,0.6295788077728214
3385,E,12,0.0,12,33.47222222222222,0.0,0.0
3386,E,12,0.0,13,35.136986301369866,25.5,0.7257309941520467
3387,E,12,0.0,14,38.43333333333333,0.0,0.0
3388,E,12,0.0,15,52.15102040816326,43.31654676258993,0.8305982591245624
3389,E,12,0.0,16,39.5050916496945,33.77333333333333,0.8549108968740871
3390,E,12,0.0,17,36.188898094449044,31.06,0.8582742673992675
3391,E,12,0.0,18,56.54,0.0,0.0
3392,E,12,0.0,19,49.86382820258193,48.99664429530201,0.9826089584667105
3393,E,12,0.0,20,31.21142857142857,0.0,0.0
3394,E,12,0.0,21,38.69028006589786,0.0,0.0
3395,E,12,0.0,22,47.280701754385966,33.0,0.6979591836734694
3396,E,12,0.0,23,27.0,0.0,0.0
3397,E,12,0.0,24,38.24254473161034,36.53488372093023,0.9553465643391509
3398,E,12,0.0,25,42.836594911937375,36.9780487804878,0.8632350180145398
3399,E,12,0.0,26,52.09596317280453,67.88165680473372,1.303011839507936
3400,E,12,0.0,27,39.90635451505017,32.15909090909091,0.805863910645171
3401,E,12,0.0,28,39.239863819251006,32.875739644970416,0.8378148251585327
3402,E,12,0.0,29,46.04859813084112,43.90163934426229,0.9533762400219324
3403,E,12,0.0,30,26.381818181818183,0.0,0.0
3404,E,12,0.0,31,29.341463414634145,0.0,0.0
3405,E,12,0.0,32,36.704301075268816,35.24817518248175,0.9603281945131985
3406,E,12,0.0,33,42.354755784061695,33.94117647058823,0.8013545549319508
3407,E,12,0.0,34,50.325581395348834,63.669950738916256,1.265160758675323
3408,E,12,0.0,35,54.97746967071057,75.65492957746478,1.3761078862050684
3409,E,12,0.0,36,46.04132231404959,33.86363636363637,0.7355052952791241
3410,E,12,0.0,37,49.49912126537786,33.671875,0.6802519749689331
3411,E,12,0.0,38,118.81428571428572,0.0,0.0
3412,E,12,0.0,39,26.242424242424242,0.0,0.0
3413,E,12,0.0,40,31.160869565217393,0.0,0.0
3414,E,12,0.0,41,36.66542056074766,31.0,0.8454832789559543
3415,E,12,0.0,42,29.990384615384617,0.0,0.0
3416,E,12,0.0,43,47.44736842105263,0.0,0.0
3417,E,12,0.0,44,35.971014492753625,0.0,0.0
3418,E,12,0.0,45,45.27444956477215,30.371681415929203,0.6708349125808318
3419,E,12,0.0,46,45.13998250218722,41.42372881355932,0.9176726821183896
3420,E,12,0.0,47,46.5034046692607,37.390243902439025,0.8040323965172902
3421,E,12,0.0,48,31.210106382978722,30.513513513513512,0.9776805352433814
3422,E,12,0.0,49,45.46900269541779,42.383116883116884,0.9321320981466811
3423,E,12,0.0,50,43.7109375,69.21621621621621,1.583498780281622
3424,E,12,0.0,51,36.6855309218203,32.13186813186813,0.8758730574281076
3425,E,12,0.0,52,50.39818688981869,45.05836575875487,0.8940473564507821
3426,E,12,0.0,53,35.08201892744479,0.0,0.0
3427,E,12,0.0,54,60.70635344367325,42.02392344497608,0.6922491808698117
3428,E,12,0.0,55,39.611111111111114,0.0,0.0
3429,E,12,0.0,56,41.30740037950664,36.3974358974359,0.8811359602163039
3430,E,12,0.0,57,34.19095477386934,0.0,0.0
3431,E,12,0.0,58,68.76609105180533,57.87096774193548,0.8415625616750275
3432,E,12,0.0,59,35.69259259259259,30.56,0.8562000622600394
3433,E,12,0.0,60,48.070422535211264,34.86281588447653,0.7252446316430806
3434,E,12,0.0,61,49.41796200345423,35.262135922330096,0.7135489707136311
3435,E,12,0.0,62,55.257296466973884,69.0909090909091,1.2503490671535706
3436,E,12,0.0,63,33.09756097560975,0.0,0.0
3437,E,12,0.0,64,68.62783171521036,41.365671641791046,0.6027535856509211
3438,E,12,0.0,65,94.58358662613982,64.17085427135679,0.6784565542540132
3439,E,12,0.0,66,38.779456193353475,27.8,0.7168744157058273
3440,E,12,0.0,67,57.41300191204589,35.54140127388535,0.6190479523842554
3441,E,12,0.0,68,50.422680412371136,32.180952380952384,0.638223754028293
3442,E,12,0.0,69,47.149200710479576,32.666666666666664,0.6928360645444841
3443,F,1,80.0,1,68.5576923076923,0.0,0.0
3444,F,1,80.0,2,36.83582089552239,0.0,0.0
3445,F,1,80.0,3,28.923076923076923,0.0,0.0
3446,F,1,80.0,4,32.64,0.0,0.0
3447,F,1,80.0,5,44.526315789473685,0.0,0.0
3448,F,1,80.0,6,29.466666666666665,0.0,0.0
3449,F,1,80.0,7,34.36477987421384,0.0,0.0
3450,F,1,80.0,8,46.347945205479455,0.0,0.0
3451,F,1,80.0,9,51.03125,0.0,0.0
3452,F,1,80.0,10,42.65151515151515,0.0,0.0
3453,F,1,80.0,11,44.390625,0.0,0.0
3454,F,1,80.0,12,41.411764705882355,0.0,0.0
3455,F,1,80.0,13,42.329896907216494,0.0,0.0
3456,F,1,80.0,14,37.10909090909091,0.0,0.0
3457,F,1,80.0,15,33.1578947368421,0.0,0.0
3458,F,1,80.0,16,32.58252427184466,33.5,1.0281585220500595
3459,F,1,80.0,17,31.47079037800687,0.0,0.0
3460,F,1,80.0,18,44.3,0.0,0.0
3461,F,1,80.0,19,38.080178173719375,138.4451410658307,3.6356221978335475
3462,F,1,80.0,20,33.32054176072235,0.0,0.0
3463,F,1,80.0,21,34.84444444444444,0.0,0.0
3464,F,1,80.0,22,52.285714285714285,0.0,0.0
3465,F,1,80.0,23,30.794871794871796,0.0,0.0
3466,F,1,80.0,24,36.77151335311573,155.74144486692015,4.2353830632788965
3467,F,1,80.0,25,31.722397476340696,0.0,0.0
3468,F,1,80.0,26,32.574803149606296,0.0,0.0
3469,F,1,80.0,27,35.78763440860215,0.0,0.0
3470,F,1,80.0,28,38.2289156626506,0.0,0.0
3471,F,1,80.0,29,34.20805369127517,25.75,0.7527467137531881
3472,F,1,80.0,30,57.8,0.0,0.0
3473,F,1,80.0,31,51.76470588235294,0.0,0.0
3474,F,1,80.0,32,46.3172119487909,146.6403712296984,3.1660016883534894
3475,F,1,80.0,33,56.34782608695652,0.0,0.0
3476,F,1,80.0,34,33.12643678160919,30.5,0.9207147814018044
3477,F,1,80.0,35,40.883720930232556,56.35294117647059,1.3783711436793147
3478,F,1,80.0,36,37.05,0.0,0.0
3479,F,1,80.0,37,31.479768786127167,0.0,0.0
3480,F,1,80.0,38,38.096385542168676,0.0,0.0
3481,F,1,80.0,39,36.72672064777328,0.0,0.0
3482,F,1,80.0,40,32.0,0.0,0.0
3483,F,1,80.0,41,30.876033057851238,0.0,0.0
3484,F,1,80.0,42,41.38461538461539,0.0,0.0
3485,F,1,80.0,43,35.399371069182386,0.0,0.0
3486,F,1,80.0,44,33.71003717472119,0.0,0.0
3487,F,1,80.0,45,36.05882352941177,0.0,0.0
3488,F,1,80.0,46,27.916666666666668,0.0,0.0
3489,F,1,80.0,47,31.915254237288135,0.0,0.0
3490,F,1,80.0,48,48.78260869565217,0.0,0.0
3491,F,1,80.0,49,37.035714285714285,0.0,0.0
3492,F,1,80.0,50,38.661764705882355,0.0,0.0
3493,F,1,80.0,51,40.35,0.0,0.0
3494,F,1,80.0,52,34.747368421052634,0.0,0.0
3495,F,1,80.0,53,35.955882352941174,0.0,0.0
3496,F,1,80.0,54,41.92857142857143,0.0,0.0
3497,F,1,80.0,55,48.6,0.0,0.0
3498,F,1,80.0,56,50.75,0.0,0.0
3499,F,1,80.0,57,26.515151515151516,0.0,0.0
3500,F,1,80.0,58,29.903225806451612,0.0,0.0
3501,F,1,80.0,59,40.68681318681319,0.0,0.0
3502,F,1,80.0,60,51.310344827586206,0.0,0.0
3503,F,1,80.0,61,30.666666666666668,0.0,0.0
3504,F,1,80.0,62,45.526315789473685,0.0,0.0
3505,F,1,80.0,63,31.320441988950275,44.0,1.4048333039336744
3506,F,1,80.0,64,38.36363636363637,0.0,0.0
3507,F,1,80.0,65,61.16901408450704,0.0,0.0
3508,F,1,80.0,66,42.755102040816325,0.0,0.0
3509,F,1,80.0,67,58.577586206896555,0.0,0.0
3510,F,2,0.0,1,70.4022677271958,53.342359767891686,0.7576795675757186
3511,F,2,0.0,2,53.72624798711755,58.21151439299124,1.0834837081299473
3512,F,2,0.0,3,59.89941792782305,50.10471204188482,0.8364807835404919
3513,F,2,0.0,4,37.89708737864078,43.52279635258358,1.148447001156968
3514,F,2,0.0,5,26.994791666666668,0.0,0.0
3515,F,2,0.0,6,42.71559633027523,0.0,0.0
3516,F,2,0.0,7,57.33205619412516,38.851190476190474,0.6776521383541722
3517,F,2,0.0,8,32.788288288288285,34.3780487804878,1.0484856201769877
3518,F,2,0.0,9,41.023547880690735,37.25714285714286,0.9081891933261902
3519,F,2,0.0,10,42.574803149606296,37.22164948453608,0.8742647465389463
3520,F,2,0.0,11,56.45075757575758,0.0,0.0
3521,F,2,0.0,12,61.99726589200274,52.648106904231625,0.8492004630646608
3522,F,2,0.0,13,70.12618578843744,61.61456859971712,0.8786242671974362
3523,F,2,0.0,14,68.58237288135594,60.99732620320856,0.8894023878224638
3524,F,2,0.0,15,45.57937427578216,41.0,0.8995296809457226
3525,F,2,0.0,16,46.424778761061944,39.93979933110368,0.8603121091145093
3526,F,2,0.0,17,30.884615384615383,0.0,0.0
3527,F,2,0.0,18,60.91289751571751,56.67598641233342,0.9304431199929238
3528,F,2,0.0,19,41.835130970724194,38.2,0.9131081728113145
3529,F,2,0.0,20,64.33591331269349,50.19166666666667,0.780150060553564
3530,F,2,0.0,21,69.39428571428572,0.0,0.0
3531,F,2,0.0,22,55.68327402135231,55.84255319148936,1.0028604490834352
3532,F,2,0.0,23,60.03200371057514,47.22571819425445,0.7866756942170038
3533,F,2,0.0,24,71.01542699724519,58.39622641509434,0.8223033907457831
3534,F,2,0.0,25,26.933333333333334,0.0,0.0
3535,F,2,0.0,26,62.7253164556962,50.43413173652694,0.8040474657812098
3536,F,2,0.0,27,26.05128205128205,0.0,0.0
3537,F,2,0.0,28,127.05201958384333,154.34493670886076,1.2148168696130521
3538,F,2,0.0,29,48.526857142857146,42.095238095238095,0.8674626912539349
3539,F,2,0.0,30,50.743639921722114,36.8640350877193,0.726475971069208
3540,F,2,0.0,31,41.775401069518715,38.825,0.9293746799795188
3541,F,2,0.0,32,36.655797101449274,37.292682926829265,1.0173747640412056
3542,F,2,0.0,33,50.39116719242902,47.68527918781726,0.9463023352033348
3543,F,2,0.0,34,44.42648401826484,30.72897196261682,0.6916813842388106
3544,F,2,0.0,35,50.54249547920434,40.68518518518518,0.8049698535745047
3545,F,2,0.0,36,47.56948228882834,69.13235294117646,1.4532921027272174
3546,F,2,0.0,37,58.3698224852071,40.52252252252252,0.694237549425344
3547,F,2,0.0,38,55.866837387964146,52.09497964721845,0.9324848529629083
3548,F,2,0.0,39,47.35352422907489,35.72874493927125,0.7545107892378141
3549,F,2,0.0,40,91.30658436213992,0.0,0.0
3550,F,2,0.0,41,41.54492753623188,34.52272727272727,0.8309733418747582
3551,F,2,0.0,42,46.66931479642503,39.560077519379846,0.847667845391427
3552,F,2,0.0,43,35.30434782608695,31.975,0.9056958128078819
3553,F,2,0.0,44,62.106818181818184,0.0,0.0
3554,F,2,0.0,45,40.54532775453278,31.0828025477707,0.76661860365146
3555,F,2,0.0,46,30.630681818181817,0.0,0.0
3556,F,2,0.0,47,42.34138972809668,38.044117647058826,0.8985089504942184
3557,F,2,0.0,48,26.636363636363637,0.0,0.0
3558,F,2,0.0,49,50.137768817204304,39.58857142857143,0.7895957949965053
3559,F,2,0.0,50,79.24769874476988,65.54353562005277,0.8270717845214206
3560,F,2,0.0,51,43.19753086419753,0.0,0.0
3561,F,2,0.0,52,46.754901960784316,0.0,0.0
3562,F,2,0.0,53,64.815144766147,52.54504504504504,0.8106908537291327
3563,F,2,0.0,54,36.14010989010989,36.92134831460674,1.0216169355010911
3564,F,2,0.0,55,45.79182729375482,41.03181818181818,0.896051121057014
3565,F,2,0.0,56,37.75513428120063,31.339285714285715,0.8300668587448369
3566,F,2,0.0,57,32.90395480225989,32.47260273972603,0.986890570901701
3567,F,2,0.0,58,54.29418103448276,0.0,0.0
3568,F,2,0.0,59,45.92142857142857,38.864285714285714,0.8463213563540208
3569,F,2,0.0,60,40.39013452914798,0.0,0.0
3570,F,3,0.31,1,49.27247191011236,34.46511627906977,0.6994801548001162
3571,F,3,0.31,2,44.11544227886057,40.76223776223776,0.9239902323674626
3572,F,3,0.31,3,43.10091743119266,0.0,0.0
3573,F,3,0.31,4,77.11655629139072,111.5,1.4458633186197896
3574,F,3,0.31,5,47.15394442670073,33.14918414918415,0.7029991775282655
3575,F,3,0.31,6,45.254843517138596,36.73809523809524,0.8118047126642267
3576,F,3,0.31,7,57.88471121177803,70.28982128982129,1.2143071947384811
3577,F,3,0.31,8,55.39346525540727,58.01945181255526,1.0474060711861974
3578,F,3,0.31,9,60.1484375,0.0,0.0
3579,F,3,0.31,10,59.81841763942931,51.14049586776859,0.8549289313540673
3580,F,3,0.31,11,67.39010989010988,59.02155172413793,0.8758191939497028
3581,F,3,0.31,12,51.71397694524496,45.333969465648856,0.8766289530130067
3582,F,3,0.31,13,62.36915146708961,52.35187287173666,0.839387287469531
3583,F,3,0.31,14,34.0041067761807,33.52,0.9857632850241547
3584,F,3,0.31,15,36.18407960199005,0.0,0.0
3585,F,3,0.31,16,56.921512081060015,52.23713883016209,0.9177046940666813
3586,F,3,0.31,17,38.25454545454546,46.35353535353536,1.2117131389945077
3587,F,3,0.31,18,86.7138671875,0.0,0.0
3588,F,3,0.31,19,57.98311817279047,56.07960199004975,0.9671712001229701
3589,F,3,0.31,20,45.077551020408166,53.030534351145036,1.1764289130777374
3590,F,3,0.31,21,47.734964322120284,49.73809523809524,1.041963599311767
3591,F,3,0.31,22,59.24434848869698,42.22540983606557,0.7127331283611231
3592,F,3,0.31,23,45.47294589178357,42.38812785388128,0.9321614648577303
3593,F,3,0.31,24,36.79007633587786,0.0,0.0
3594,F,3,0.31,25,51.65806451612903,38.78947368421053,0.7508890247349359
3595,F,3,0.31,26,40.32139303482587,28.983870967741936,0.718821171250417
3596,F,3,0.31,27,52.58618071374335,55.279746835443035,1.0512219386374968
3597,F,3,0.31,28,49.162921348314605,42.62408759124087,0.8669966393830277
3598,F,3,0.31,29,58.97127468581687,47.114427860696516,0.7989386037814096
3599,F,3,0.31,30,55.21877655055225,50.97631578947368,0.9231699609064203
3600,F,3,0.31,31,57.34602538410154,61.30649350649351,1.0690626437641477
3601,F,3,0.31,32,49.43418467583497,0.0,0.0
3602,F,3,0.31,33,67.91908396946565,0.0,0.0
3603,F,3,0.31,34,38.147147147147145,0.0,0.0
3604,F,3,0.31,35,39.41935483870968,0.0,0.0
3605,F,4,0.63,1,26.666666666666668,0.0,0.0
3606,F,4,0.63,2,89.97622585438336,78.62162162162163,0.8738043952728367
3607,F,4,0.63,3,48.761245674740486,30.0,0.6152426908884473
3608,F,4,0.63,4,38.270777479892764,31.25,0.8165499124343257
3609,F,4,0.63,5,39.609418282548475,0.0,0.0
3610,F,4,0.63,6,32.30536912751678,29.069565217391304,0.8998369621670935
3611,F,4,0.63,7,80.01960784313725,0.0,0.0
3612,F,4,0.63,8,29.90740740740741,29.373626373626372,0.9821522131119653
3613,F,4,0.63,9,70.62376237623762,52.72192513368984,0.7465182165291846
3614,F,4,0.63,10,46.54993638676845,35.10985915492958,0.7542407547716725
3615,F,4,0.63,11,30.88679245283019,0.0,0.0
3616,F,4,0.63,12,38.58222222222222,36.40625,0.9436016875935952
3617,F,4,0.63,13,64.55445988346032,49.02891156462585,0.7594968907359363
3618,F,4,0.63,14,48.72446418227457,60.968536251709985,1.2512920824256015
3619,F,4,0.63,15,56.36796536796537,0.0,0.0
3620,F,4,0.63,16,32.76347305389221,29.736363636363638,0.907607187658362
3621,F,4,0.63,17,57.45521978021978,61.19396051103368,1.065072255316671
3622,F,4,0.63,18,30.623529411764707,0.0,0.0
3623,F,4,0.63,19,40.71333333333333,29.52820512820513,0.7252711264501015
3624,F,4,0.63,20,50.931179775280896,0.0,0.0
3625,F,4,0.63,21,32.13291139240506,32.02608695652174,0.9966755444416849
3626,F,4,0.63,22,55.22935779816514,39.42727272727273,0.7138825128360012
3627,F,4,0.63,23,75.02836004932182,48.95753715498938,0.652520421915205
3628,F,4,0.63,24,32.73109243697479,0.0,0.0
3629,F,4,0.63,25,26.383561643835616,0.0,0.0
3630,F,4,0.63,26,58.11256830601093,54.79537953795379,0.9429178770659493
3631,F,4,0.63,27,55.473214285714285,62.57674418604651,1.1280533315366505
3632,F,4,0.63,28,46.801396942540855,39.125701459034794,0.835994308184226
3633,F,4,0.63,29,56.40023752969121,44.70916334661354,0.7927123236507108
3634,F,4,0.63,30,58.941285251964864,43.70684039087948,0.741531851639127
3635,F,4,0.63,31,51.6530612244898,45.63913043478261,0.8835706800886399
3636,F,4,0.63,32,40.06832298136646,0.0,0.0
3637,F,4,0.63,33,54.64213564213564,64.95238095238095,1.1886867193070483
3638,F,4,0.63,34,68.18791208791208,0.0,0.0
3639,F,4,0.63,35,50.69461077844311,37.66463414634146,0.7429711673091217
3640,F,4,0.63,36,27.90909090909091,0.0,0.0
3641,F,4,0.63,37,37.7112676056338,0.0,0.0
3642,F,4,0.63,38,55.50870791175983,54.80297397769517,0.9872860680672564
3643,F,4,0.63,39,51.9246369757443,56.166998804304505,1.0817022915449934
3644,F,4,0.63,40,32.65415986949429,26.166666666666668,0.8013272052089058
3645,F,4,0.63,41,71.35097192224622,70.63333333333334,0.9899421329579797
3646,F,4,0.63,42,54.69032258064516,39.43205574912892,0.7210060919092819
3647,F,4,0.63,43,41.152875175315565,32.0,0.7775884397791563
3648,F,4,0.63,44,67.73529411764706,81.80717488789237,1.207748131215085
3649,F,4,0.63,45,36.666666666666664,35.42727272727273,0.9661983471074381
3650,F,4,0.63,46,50.63776722090261,0.0,0.0
3651,F,4,0.63,47,35.75478927203065,33.07142857142857,0.924951013410079
3652,F,4,0.63,48,29.6046511627907,0.0,0.0
3653,F,4,0.63,49,61.87258687258687,53.375757575757575,0.8626721505223846
3654,F,4,0.63,50,35.35574837310195,0.0,0.0
3655,F,4,0.63,51,51.43809523809524,73.07142857142857,1.420570264765784
3656,F,4,0.63,52,34.16899766899767,0.0,0.0
3657,F,5,1.25,1,60.48283020985299,60.03037974683544,0.9925193569572106
3658,F,5,1.25,2,69.89385847797062,73.08230958230958,1.0456184731215532
3659,F,5,1.25,3,57.666298952013236,68.74178403755869,1.1920616597011344
3660,F,5,1.25,4,30.89090909090909,0.0,0.0
3661,F,5,1.25,5,37.58102001291156,36.02325581395349,0.9585491772596147
3662,F,5,1.25,6,54.75525812619503,51.86574074074074,0.9472284948635473
3663,F,5,1.25,7,56.7765625,0.0,0.0
3664,F,5,1.25,8,50.98826291079812,48.3735325506937,0.9487189754889517
3665,F,5,1.25,9,53.628989361702125,92.23893805309734,1.7199454837940242
3666,F,5,1.25,10,48.47624703087886,30.885496183206108,0.6371263881779539
3667,F,5,1.25,11,52.68392370572207,38.209944751381215,0.7252676350533698
3668,F,5,1.25,12,37.95505617977528,39.86486486486486,1.0503176355751842
3669,F,5,1.25,13,61.50445103857567,36.729166666666664,0.5971790016242904
3670,F,5,1.25,14,48.35657370517928,34.72727272727273,0.7181499859563711
3671,F,5,1.25,15,39.325,37.98461538461538,0.9659152036774413
3672,F,5,1.25,16,25.5,0.0,0.0
3673,F,5,1.25,17,27.40740740740741,0.0,0.0
3674,F,5,1.25,18,53.13697219361483,0.0,0.0
3675,F,5,1.25,19,61.30065897858319,64.85512367491167,1.057984118858662
